date,area
2024-01-20 00:00:00,107499.713
2024-01-21 00:00:00,107499.713
2024-01-22 00:00:00,107499.713
2024-01-23 00:00:00,107539.075
2024-01-24 00:00:00,107539.075
2024-01-25 00:00:00,107539.075
2024-01-26 00:00:00,107539.075
2024-01-27 00:00:00,107539.075
2024-01-28 00:00:00,107539.075
2024-01-29 00:00:00,107539.075
2024-01-30 00:00:00,107555.795
2024-01-31 00:00:00,107555.795
2024-02-01 00:00:00,107555.795
2024-02-02 00:00:00,107555.795
2024-02-03 00:00:00,107555.795
2024-02-04 00:00:00,107555.795
2024-02-05 00:00:00,107556.158
2024-02-06 00:00:00,107556.158
2024-02-07 00:00:00,107556.259
2024-02-08 00:00:00,107557.089
2024-02-09 00:00:00,107557.982
2024-02-10 00:00:00,107557.982
2024-02-11 00:00:00,107557.982
2024-02-12 00:00:00,107557.982
2024-02-13 00:00:00,107563.313
2024-02-14 00:00:00,107563.687
2024-02-15 00:00:00,107564.03
2024-02-16 00:00:00,107567.444
2024-02-17 00:00:00,107570.968
2024-02-18 00:00:00,107570.968
2024-02-19 00:00:00,107570.968
2024-02-20 00:00:00,107610.747
2024-02-21 00:00:00,107628.25
2024-02-22 00:00:00,107628.25
2024-02-23 00:00:00,107638.139
2024-02-24 00:00:00,107652.932
2024-02-25 00:00:00,107652.933
2024-02-26 00:00:00,107652.933
2024-02-27 00:00:00,107657.031
2024-02-28 00:00:00,107666.225
2024-02-29 00:00:00,107666.225
2024-03-01 00:00:00,107666.185
2024-03-02 00:00:00,107666.185
2024-03-03 00:00:00,107666.185
2024-03-04 00:00:00,107666.185
2024-03-05 00:00:00,107666.185
2024-03-06 00:00:00,107666.185
2024-03-07 00:00:00,107681.916
2024-03-08 00:00:00,107681.916
2024-03-09 00:00:00,107681.916
2024-03-10 00:00:00,107681.916
2024-03-11 00:00:00,107681.916
2024-03-12 00:00:00,107681.916
2024-03-13 00:00:00,107700.824
2024-03-14 00:00:00,91081.867
2024-03-15 00:00:00,91081.867
2024-03-16 00:00:00,91081.867
2024-03-17 00:00:00,91081.867
2024-03-18 00:00:00,91081.867
2024-03-19 00:00:00,91081.867
2024-03-20 00:00:00,91081.867
2024-03-21 00:00:00,91081.867
2024-03-22 00:00:00,91118.664
2024-03-23 00:00:00,91117.358
2024-03-24 00:00:00,91117.358
2024-03-25 00:00:00,91117.358
2024-03-26 00:00:00,91137.27
2024-03-27 00:00:00,91137.27
2024-03-28 00:00:00,91137.27
2024-03-29 00:00:00,91137.27
2024-03-30 00:00:00,91137.27
2024-03-31 00:00:00,91137.27
2024-04-01 00:00:00,91137.27
2024-04-02 00:00:00,91137.27
2024-04-03 00:00:00,91137.27
2024-04-04 00:00:00,91137.27
2024-04-05 00:00:00,91137.276
2024-04-06 00:00:00,91137.276
2024-04-07 00:00:00,91137.276
2024-04-08 00:00:00,91137.276
2024-04-09 00:00:00,91191.329
